text,label
"""Check out the latest metals settlement prices on $COMDX: https://t.co/UultNDoj0j""",2
"""Check out the latest metals settlement prices on $COMDX: https://t.co/FdbGhOjvKi""",2
"""Check out the latest metals settlement prices on $COMDX: https://t.co/zZXI6yitLs""",2
"""Upcoming IPOs expected to price this week: https://t.co/CUVLFGPBiP Check out the IPO calendar for $CAN, $PINE, and $SITM #IPOs #IPOCalendar""",2
"""A year of reckoning for the IPO market"" https://t.co/bgpuGK5XpJ",2
"Casper sets its IPO price at $12 per share, hitting the lower end of its expected range.",2
"""A Potential Short-Term Play for International Funds Eyeing the Aramco IPO""",2
Fortinet Expands into a Rapidly Expanding Cybersecurity Niche with Strategic Acquisition,2
"Here are a few rephrased versions:

* Inszone Insurance Expands with Acquisition of James Swiniuch Agency, Inc.
* James Swiniuch Agency, Inc. Joins Inszone Insurance Through Strategic Acquisition
* Inszone Insurance Announces Acquisition of James Swiniuch Agency, Inc.
* Inszone Insurance Grows with Purchase of James Swiniuch Agency, Inc.

Let me know if you'd like me to suggest more!",2
Meritex Expands into Dallas with Purchase of Jetstar 114 Business Center,2
OneWater Marine generated $55.4 million in its initial public offering (IPO).,2
"PPD's stock was poised to open at $30 in early trading, representing an 11% increase over its initial public offering (IPO) price of $27.",2
"""Align Technology ($ALGN) loses patent dispute against 3Shape: https://t.co/2HgNiksWgy""",0
Alstom's UK division hit with £15m fine over bribery scandal in Tunisia https://t.co/wAS04f4bOb,0
Amazon takes legal action against the Pentagon over its $10 billion cloud computing contract awarded to Microsoft https://t.co/bhI1vQg91J,0
"""Amazon's Third-Party Seller Platform Confronts New Regulatory Challenges"" 

Alternatively, you could also use:

* ""Amazon's Third-Party Marketplace Encounters Renewed Regulatory Scrutiny""
* ""Fresh Regulatory Hurdles Emerge for Amazon's Third-Party Marketplace""
* ""Amazon's Third-Party Seller Platform Faces Increased Regulatory Pressure""

Let me know if you'd like me to suggest more options!",0
"""Volkswagen faces lawsuit from auto parts supplier Prevent over alleged anti-competitive practices""",0
The European Union has launched an investigation into Qualcomm regarding its radio-frequency chip business.,0
"""Indian state-owned banks have reported over $13 billion in fraudulent activity in just the first six months of the year.""",0
"""Madhya Pradesh Vyapam Scam: One Man Sentenced to 10 Years, 30 Others Receive 7-Year Jail Terms""",0
"""New York files lawsuit against Juul""",0
"""Mongolia takes Rio Tinto to court over Oyu Tolgoi mining project""",0
Swedish court appoints administrator to sanctions-affected refiner Nynas,0
US regulators investigate 12th Tesla accident potentially linked to Autopilot system,0
"""UK regulator issues recall of Whirlpool washing machines due to fire hazard""",0
"United Airlines is facing a lawsuit from a passenger who claims the airline refused to provide refunds, just days after US regulators instructed airlines to do so. https://t.co/JvGcITvqPf",0
Italian police raid ArcelorMittal offices as part of Ilva investigation,0
Family of deceased Walmart employee files lawsuit alleging wrongful death due to coronavirus complications https://t.co/cXYG6iXeL0,0
WeWork Undergoes Yet Another Probe Related to Adam Neumann,0
"""Teva Pharmaceutical ($TEVA) reportedly in discussions with the US Department of Justice to resolve ongoing investigations into its generic drug business - via Bloomberg https://t.co/a47OmArrQY""",1
"""BPH Energy announces settlement of litigation. Read more: #BPHEnergy #StockMarket #MarketScreener https://t.co/DD5IfT4zgo https://t.co/sZfkzFWMcP""",1
"Here are a few rephrased versions:

* Texas Supreme Court Issues Favorable Decision for Enterprise
* Enterprise Secures Victory with Texas Supreme Court Ruling
* Texas Supreme Court Rules in Favor of Enterprise
* Enterprise Receives Favorable Outcome from Texas Supreme Court

Let me know if you'd like me to suggest more!",1
Fiat settles dispute with Italian tax authorities over valuation of Chrysler assets.,1
US appeals court rules GM not responsible for punitive damages in ignition switch lawsuits.,1
"""General Motors secures crucial court win, limiting pre-bankruptcy obligations""",1
"""HSBC reaches last-minute agreement with former head of currencies""",1
Alphabet Aims for Discreet Resolution to Shareholder Lawsuits Regarding Sexual Harassment Allegations,2
Amazon moves to subpoena Trump and Esper as part of lawsuit related to disputed cloud computing contract.,2
Bayer is seeking to overturn an $86 million judgment that found Roundup caused cancer.,2
"""California halts purchases of vehicles from GM, Toyota, and Fiat Chrysler amid emissions dispute""",2
"CN Railway meets US federal deadline to implement Positive Train Control on all mandated tracks, completing the rollout ahead of schedule https://t.co/79kRLNp5Ip",2
US Department of Justice Points to China as Culprit Behind Equifax Data Breach: Key Facts to Understand,2
The Department of Justice is seeking to eliminate long-standing regulations governing the distribution of films.,2
The Department of Justice is attempting to overturn the ruling against Qualcomm.,2
"FAA head considers overhaul of aircraft certification process, reports WSJ.",2
Lawsuit claims JetBlue founder's involvement was a fatal blow to Canadian airline https://t.co/14JYSa5ahV,2
"""BREAKING: A federal appeals court in Washington has upheld FDA regulations, ruling that e-cigarettes are undoubtedly highly... https://t.co/fM0DaAKGK6""",2
"""BREAKING: Teva and other generic pharmaceutical companies have engaged in discussions with the US to potentially settle a lengthy investigation into alleged... https://t.co/CmycwwREYa""",2
"""Roche's Modest Acquisition Sends a Significant Regulatory Signal"" 

Alternatively, you could also use:

* ""Roche's Small Deal Packs a Big Regulatory Punch""
* ""A Small Spark from Roche Ignites a Larger Regulatory Concern""
* ""Roche's Minor Deal Carries a Major Regulatory Warning""

Let me know if you'd like me to suggest more options!",2
Investigator with the Securities and Exchange Commission (SEC) https://t.co/xn4CBYig52,2
US authorities arrest three individuals in connection with alleged $722 million cryptocurrency scam,2
Swedbank vows to swiftly disclose results of money laundering investigation,2
"""AMTD - Ameritrade: Charles Schwab's offer aligns with our valuation estimates. Learn more: https://t.co/soth7CVICV #business #finance #stocks""",2
"""Breaking: $SCHW to acquire $AMTD in a massive $26 billion all-stock deal. Read more: https://t.co/eycEc0Nye9""",2
"""Beyond Meat ($BYND) - Susquehanna has a stake in the company https://t.co/RIuPccbwsX""",2
"""CBS and Viacom (VIAB) are expected to finalize their merger on December 4th, according to reports: https://t.co/UuC8Oj9MAP""",2
"""GATX announces agreement to sell its American Steamship Company business to Rand, details in link: https://t.co/FgdxBcYBd9""",2
"""Infosys ($INFY) announces acquisition of Simplus, a cloud solutions company, with terms of the deal not disclosed: https://t.co/yYMwyRYblI""",2
"""LCI Industries (LCII) acquires Polyplastic https://t.co/t6omAq06sK""",2
"""Novartis ($NVS): A Swiss Pharmaceutical Giant at a Discount. Check it out: https://t.co/FI5wU6MyeC #investing #stocks #marketnews""",2
"""Ramelius Resources set to acquire Spectrum Metals: $RMLRF $TRYUF https://t.co/5gqMvy0sSS""",2
Sorrento Therapeutics ($SRNE) announces it has rejected a cash acquisition offer valued between $3.00 and $5.00 per share. https://t.co/ib0vORvPPF,2
"""Breaking: Simon Property Group to acquire Taubman Centers (TCO) for $52.50 per share in an all-cash deal https://t.co/WbnGpQwuiR""",2
"""TD Bank to acquire 13% stake in Charles Schwab following Ameritrade acquisition https://t.co/oqmaKzAJTW $TD $SCHW $AMTD""",2
"""Tiffany & Co ($TIF) has confirmed that it will be acquired by LVMH (LVMUY) in an all-cash deal valued at $135 per share, totaling approximately $16.2 billion. https://t.co/xhNzqZ8PVx""",2
AE Industrial Partners acquires American Pacific from the family office of Jon M. Huntsman.,2
Alkermes announces acquisition of Rodin Therapeutics in a deal worth up to $950 million.,2
Ayala Cedes Control of Manila Water to Tycoon Razon,2
Barrick Gold refutes rumors of a potential merger with Freeport-McMoRan.,2
BlackRock significantly reduces its holdings in Peabody Energy,2
CBS and Viacom announce plans to finalize their merger on December 4.,2
CBS and Viacom announce plans to finalize their merger on December 4th: https://t.co/V6yhhhQkOu https://t.co/mG8Ri2LR71,2
CBS Corporation and Viacom Inc. Reveal Anticipated Completion Date for Upcoming Merger,2
Charles Schwab agrees to acquire TD Ameritrade in a massive $26 billion all-stock transaction https://t.co/1wEXNU4RV0,2
Charles Schwab agrees to acquire TD Ameritrade in a massive $26 billion brokerage merger.,2
"China's Mengniu Dairy has reached a deal to acquire Lion, the Australian beverage business of Japan's Kirin, in a $419 million takeover. https://t.co/O3gL3uOfY8",2
Chubb to acquire $1.53 billion stake in China's Huatai Insurance #economy #MarketScreener https://t.co/sUAx6evkmj https://t.co/DVUL8EMQ0t,2
Coty Purchases 51% Stake in Kylie Jenner's Cosmetics Empire for $600 Million,2
"CVC Capital is reportedly exploring strategic options for Elsan, with a potential sale valued at up to €3 billion.",2
Duravant Announces Plans to Acquire WECO,2
"Edgewell Personal Care has abandoned its plans to acquire Harry's, a manufacturer of shaving supplies, in a move that serves as a reminder to large consumer companies... https://t.co/WIlJz1fbNc",2
"Edgewell Personal Care, the parent company of Schick, has abandoned its plans to acquire Harry's Razor in a $1.4 billion deal... https://t.co/P3wTZL4p3t",2
"Elliott Capital offloads its holding in XPO Logistics' European operations. 

Alternatively, you could also use:

* Elliott Capital exits its investment in XPO Logistics Europe
* Elliott Capital divests its stake in XPO Logistics' European business
* Elliott Capital sells off its interest in XPO Logistics Europe

Let me know if you'd like me to suggest more options!",2
EVI Industries announces acquisition of Commercial Laundry Equipment Company,2
"""Daimler aims to gain majority stake in key Chinese partnership, according to insiders."" 

Alternatively, you could also use:

* ""Daimler moves to secure majority control of China's main joint venture, sources reveal""
* ""Sources indicate Daimler is seeking to take majority ownership of its primary China joint venture""
* ""Daimler targets majority control of main Chinese joint venture, insiders claim""",2
"""Factbox: Luxury Retailers Turn to Mergers and Acquisitions as a Key Growth Strategy""",2
Forescout anticipates that the deal will be finalized by the end of the second quarter.,2
Formula Systems purchases Unique Software Industries,2
"LVMH, the French luxury giant, is nearing a deal to acquire Tiffany after improving its offer, according to sources. https://t.co/5HyHxPhyqL https://t.co/eofnMyZ54Q",2
Harsco (HSC) to Acquire Environmental Solutions Business from Stericycle,2
"Hg to acquire smartTrade, an electronic trading software business, from Keensight Capital and Pléiade Venture.",2
Hologic agrees to divest its Cynosure aesthetics business for a net sum of $138 million.,2
HP indicates willingness to consider Xerox bid: Reuters,2
HP reaffirms its decision to decline Xerox's acquisition bid https://t.co/9qYk413PZE https://t.co/WLdlx9gnjf,2
